,AAPL,AMZN,BSX,CI,COST,CVX,GOOGL,GS,HSBC,LMT,MCD,MRK,MSFT,PFE,QQQ,TSLA
1155,133.10238647460938,95.08999633789062,45.810001373291016,306.47003173828125,482.46209716796875,171.98065185546875,91.5199966430664,359.1540832519531,33.12211227416992,457.0219421386719,265.85565185546875,110.30313110351562,234.66793823242188,46.515018463134766,277.1209716796875,123.22000122070312
1156,133.0226287841797,95.2699966430664,46.709999084472656,307.451171875,480.5892639160156,173.82611083984375,91.12999725341797,364.5343017578125,33.90708923339844,455.7781677246094,263.7589416503906,110.99829864501953,237.39512634277344,46.7698974609375,278.61865234375,123.55999755859375
1157,134.3686981201172,98.12000274658203,46.529998779296875,311.4055480957031,483.39849853515625,174.29727172851562,92.12000274658203,368.53497314453125,34.60591125488281,444.02197265625,265.9347839355469,111.47498321533203,238.1117706298828,46.90713882446289,280.53570556640625,122.4000015258789
1158,135.54527282714844,96.05000305175781,46.040000915527344,312.18853759765625,484.9126892089844,177.17344665527344,91.29000091552734,344.8068542480469,34.7495002746582,441.3864440917969,271.097412109375,109.68740844726562,239.22654724121094,45.17201614379883,281.1048278808594,131.49000549316406
1159,134.81739807128906,95.45999908447266,45.09000015258789,305.6077575683594,477.6405334472656,173.9733428955078,91.12000274658203,343.98895263671875,34.63462829589844,435.5724792480469,263.1161193847656,108.03887176513672,234.70774841308594,44.1132926940918,277.4504699707031,128.77999877929688
1160,134.87722778320312,93.68000030517578,45.459999084472656,307.88726806640625,467.6986389160156,175.7108154296875,93.05000305175781,345.6247253417969,34.835655212402344,433.6377868652344,260.6831359863281,109.1412124633789,230.84588623046875,44.0740852355957,274.7247009277344,127.16999816894531
1161,137.46966552734375,97.25,45.619998931884766,305.6077575683594,478.2781066894531,177.57589721679688,98.0199966430664,336.84490966796875,35.26643753051758,437.5565185546875,265.6281433105469,109.18093872070312,239.09715270996094,44.22113037109375,282.2430419921875,133.4199981689453
1162,140.7002716064453,97.5199966430664,45.849998474121094,305.41949462890625,490.73040771484375,177.34031677246094,99.79000091552734,344.03826904296875,35.247291564941406,435.5823669433594,266.33038330078125,109.12134552001953,241.44610595703125,44.093692779541016,288.5133361816406,143.75
1163,142.1161346435547,96.31999969482422,45.84000015258789,306.2321472167969,490.2323303222656,177.50718688964844,97.69999694824219,343.24005126953125,35.122840881347656,443.4297180175781,266.597412109375,107.77073669433594,240.90863037109375,43.829010009765625,287.92425537109375,143.88999938964844
1164,141.44808959960938,97.18000030517578,46.119998931884766,310.7911071777344,489.0070495605469,175.7893524169922,95.22000122070312,344.5210876464844,35.496185302734375,448.29608154296875,269.9996032714844,107.84024810791016,239.48532104492188,44.181915283203125,287.2852478027344,144.42999267578125
1165,143.5419921875,99.22000122070312,46.349998474121094,310.40460205078125,496.398681640625,184.33929443359375,97.5199966430664,349.7830810546875,35.87910079956055,453.87310791015625,271.70068359375,106.13213348388672,246.8407745361328,43.77630615234375,292.8865661621094,160.27000427246094
1166,145.50625610351562,102.23999786376953,45.90999984741211,305.5483093261719,501.36968994140625,176.15255737304688,99.37000274658203,348.5316162109375,35.56319808959961,453.66583251953125,269.46551513671875,104.65241241455078,247.00003051757812,43.321231842041016,295.80206298828125,177.89999389648438
1167,142.58477783203125,100.55000305175781,45.810001373291016,307.5899353027344,501.3597106933594,170.9990234375,96.94000244140625,352.23663330078125,35.4770393371582,454.6430358886719,267.9128112792969,105.35751342773438,241.5755157470703,43.083797454833984,289.8213195800781,166.66000366210938
1168,143.8710174560547,103.12999725341797,46.25,313.8436279296875,509.1897277832031,170.82232666015625,98.83999633789062,360.4646301269531,35.36216354370117,457.2785949707031,264.4611511230469,106.66840362548828,246.6516571044922,43.68727111816406,294.1645812988281,173.22000122070312
1169,145.00770568847656,105.1500015258789,47.540000915527344,310.48388671875,515.933837890625,168.21121215820312,100.43000030517578,360.3661193847656,35.36216354370117,456.2815856933594,263.34356689453125,106.24137115478516,251.56857299804688,43.499305725097656,300.4548645019531,181.41000366210938
1170,150.382080078125,112.91000366210938,48.06999969482422,298.8387451171875,522.3405151367188,165.9043731689453,107.73999786376953,364.0711975097656,34.682491302490234,451.2869567871094,260.31719970703125,102.74567413330078,263.3631896972656,43.8653450012207,311.2381591796875,188.27000427246094
1171,154.05137634277344,103.38999938964844,48.5,289.9785461425781,513.728515625,166.3363037109375,104.77999877929688,364.544189453125,34.45274353027344,453.15252685546875,261.32598876953125,102.2292709350586,257.14239501953125,43.588340759277344,305.70672607421875,189.97999572753906
1172,151.2894287109375,102.18000030517578,47.65999984741211,285.8655700683594,514.5169067382812,166.5228271484375,102.9000015258789,365.3817443847656,34.3857307434082,463.04315185546875,264.9754638671875,103.31173706054688,255.56976318359375,43.29154968261719,303.1207275390625,194.75999450683594
1173,154.20094299316406,102.11000061035156,48.09000015258789,286.4205627441406,515.4549560546875,170.8910369873047,107.63999938964844,368.9291076660156,34.921810150146484,462.2830810546875,264.40179443359375,104.95034790039062,266.3093566894531,43.12337112426758,309.4010009765625,196.80999755859375
1174,151.4788818359375,100.05000305175781,47.59000015258789,287.60986328125,502.7613830566406,166.87620544433594,99.37000274658203,369.618896484375,35.276004791259766,463.5860290527344,259.9314880371094,105.90371704101562,265.4832458496094,43.50919723510742,303.8995361328125,201.2899932861328
1175,150.4319305419922,98.23999786376953,47.060001373291016,288.9081726074219,499.5879821777344,165.34487915039062,95.01000213623047,362.6127624511719,35.639774322509766,464.0203857421875,257.79522705078125,105.98316955566406,262.38775634765625,42.87604904174805,301.21368408203125,207.32000732421875
1176,150.80140686035156,97.61000061035156,47.22999954223633,293.8635559082031,498.9493103027344,168.8100128173828,94.56999969482422,365.854736328125,35.276004791259766,474.6217041015625,259.535888671875,107.82039642333984,261.8702087402344,43.4102668762207,299.23675537109375,196.88999938964844
1177,153.6374969482422,99.54000091552734,47.689998626708984,295.895263671875,505.3959045410156,167.8676300048828,94.61000061035156,368.5546875,35.678070068359375,475.7469787597656,263.27435302734375,108.79363250732422,270.0517578125,43.51909255981445,304.0293273925781,194.63999938964844
